URL,LIKES,SHARES
http://www.gmfreeze.org/actions/5/,140,138
http://www.gmfreeze.org/why-freeze/uk-field-trials/,,8
http://www.gmfreeze.org/gmwheatnothanks/food-companies-reject-gm-wheat/,16,16
http://www.gmfreeze.org/why-freeze/unwanted/where-buy-non-gm-fed/,200,295
http://www.gmfreeze.org/gmwheatnothanks/food-companies-reject-gm-wheat/,16,16
http://www.gmfreeze.org/news-releases/242/,45,33
http://www.gmfreeze.org/actions/27/,,
http://www.gmfreeze.org/news-releases/154/,,
http://www.gmfreeze.org/news-releases/122/,,
http://www.gmfreeze.org/news-releases/11/,,
http://www.gmfreeze.org/gmwheatnothanks/gm-wheat-news/,,
http://www.gmfreeze.org/why-freeze/unnecessary-non-gm-works/,,
http://www.gmfreeze.org/news-releases/27/?printable,,
http://www.genewatch.org/sub-568547,,
http://www.genewatch.org/sub-572167,,
http://www.genewatch.org/sub-530852,,
http://www.genewatch.org/sub-396422,,
http://www.genewatch.org/sub-405258,,
http://www.genewatch.org/sub-532322,,
http://www.genewatch.org/sub-568232,,
http://www.genewatch.org/sub-568238,,
http://www.genewatch.org/sub-570907,,
http://www.genewatch.org/sub-405263,,
http://www.genewatch.org/sub-568236,,
http://www.genewatch.org/sub-532324,,
http://www.genewatch.org/sub-568863,,
http://www.genewatch.org/sub-538684,,
http://www.genewatch.org/sub-568237,,
http://www.globalresearch.ca/the-battle-against-gmos-in-the-philippines-confronting-wto-towards-mainstreaming-sustainable-agriculture-in-the-country/5463069,,
http://www.globalresearch.ca/gmo-soy-accumulates-carcinogenic-formaldehyde-game-changing-study/5463241,,
http://www.globalresearch.ca/new-study-finds-gmo-corn-makes-rats-infertile/5459913,,
http://www.globalresearch.ca/64-nations-say-no-to-gmo-yet-us-govt-nears-illegal-gmo-labeling/5466107,,
http://www.globalresearch.ca/over-40-rodent-feeding-studies-show-genetically-modified-food-is-disastrous-to-health/5481036,,
http://www.globalresearch.ca/gmo-labeling-laws-ditched-the-passage-of-the-dark-act-shows-the-arrogance-of-us-politicians/5464711,,
http://www.globalresearch.ca/gmo-labeling-5-things-to-know-about-the-dark-act-deny-americans-the-right-to-know/5463926,,
http://www.globalresearch.ca/wales-and-bulgaria-latest-to-join-massive-eu-wave-of-gmo-bans/5479515,,
http://www.globalresearch.ca/who-was-really-paid-to-bury-gmo-labeling-via-the-dark-act/5465097,,
http://www.globalresearch.ca/100000-german-beekeepers-call-for-gmo-cultivation-ban/5456622,,
http://www.globalresearch.ca/five-gmo-myths-debunked-by-vandana-shiva/5470930,,
http://www.globalresearch.ca/wales-announces-complete-ban-on-gmos-with-15-other-eu-countries/5479845,,
http://www.globalresearch.ca/monsantos-looting-of-indias-agriculture-political-backing-of-gmo-hypnotic-trance-in-delhi/5465864,,
http://www.globalresearch.ca/russia-completely-bans-gmos-in-food-production/5477532,,
http://www.globalresearch.ca/gmo-industry-set-to-flood-u-s-food-supply-with-toxic-chemicals/5470351,,
http://www.globalresearch.ca/who-will-bail-out-humanity-if-the-gmo-evangelists-win/5463074,,
http://www.globalresearch.ca/the-pro-gmo-lobbys-latest-scapegoat-organic-farming-is-starving-the-poor-monsanto-can-save-the-world-from-hunger/5456408,,
http://www.globalresearch.ca/gmo-corn-increased-pesticide-use-by-300-us-government-agency-claims-exact-opposite-to-protect-biotech-industry/5462402,,
http://www.globalresearch.ca/monsanto-teams-up-with-world-wildlife-fund-wwf-to-convert-amazon-into-giant-gmo-plantation/5476826,,
http://www.globalresearch.ca/senate-passes-tpp-fast-tracking-that-could-make-gmo-labeling-illegal/5458117,,
http://www.realfoodchallenge.org/blog/labeling-it-ourselves-real-food-calculator-students-take-prop-37-their-own-hands,,
http://www.realfoodchallenge.org/foodday2012,,
http://www.realfoodchallenge.org/blog/biggest-attack-food-justice-you%E2%80%99ve-never-heard,,
http://www.realfoodchallenge.org/blog/4-lessons-largest-student-movement-you%E2%80%99ve-never-heard,,
http://www.realfoodchallenge.org/blog/open-letter-students-against-fast-track-and-tpp,,
http://www.realfoodchallenge.org/blog/food-day-campus-highlights,,
http://www.realfoodchallenge.org/blog/we-did-it-over-225-college-events-nationwide-food-day-2011,,
https://www.organic-center.org/organic-fact-sheets/5factstoknowaboutgmos/,,
https://www.organic-center.org/hot-science/gmo-crops-continue-to-foster-development-of-super-bugs/,,
https://www.organic-center.org/hot-science/gmo-farming-less-profitable-than-conventional-and-traditional-farming/,,
https://www.organic-center.org/news/response-to-should-companies-be-required-to-label-genetically-modified-foods/,,
https://www.organic-center.org/news/re-publication-of-the-seralini-study-showing-gmo-toxicity/,,
https://www.organic-center.org/hot-science/gmo-article-in-may-2012-vogue-magazine/,,
https://www.organic-center.org/news/gmo-wheat-discovery-dangers-and-implications/,,
https://www.organic-center.org/hot-science/resistance-to-bt-genetically-modified-crops-found-in-5-major-pests/,,
https://www.organic-center.org/hot-science/study-gmos-linked-to-leukemia-and-anemia/,,
https://www.organic-center.org/hot-science/the-importance-of-monitoring-harm-of-gmos-on-butterfly-populations/,,
https://www.organic-center.org/news/response-to-op-ed-five-myths-about-organic-food/,,
https://www.organic-center.org/hot-science/genetically-modified-feed-has-negative-effects-on-pig-health/,,
https://www.organic-center.org/who-we-are/science-advisory-board/,,
https://www.organic-center.org/hot-science/organic-shows-healthiest-nutritional-profile-in-soybeans-gm-soybeans-have-high-pesticide-residues/,,
https://www.organic-center.org/citrus-research/savecitrus/,,
https://www.organic-center.org/hot-science/gm-crops-responsible-for-decline-in-monarch-butterflies/,,
https://www.organic-center.org/uncategorized/agricultural-runoff-study/,,
https://www.organic-center.org/uncategorized/john-quinn-thurman-university/,,
https://www.organic-center.org/hot-science/harvard-research-confirms-link-between-neonicotinoids-and-honeybee-population-decline/,,
https://www.organic-center.org/hot-science/roundup-residues-found-in-european-city-dwellers/,,
http://www.cornucopia.org/2015/08/the-next-great-gmo-debate/,,
http://www.cornucopia.org/2015/03/biotech-agribusinesses-spending-heavily-defeat-state-gmo-food-labeling-votes/,,
http://www.cornucopia.org/2015/06/monsanto-gmos-defeated-by-oregon-organic-farmers-as-federal-judge-upholds-seed-ban/,,
http://www.cornucopia.org/2015/03/non-gmo-hurting-organic/,,
http://www.cornucopia.org/2015/05/farmers-turn-to-gmo-free-crops-to-boost-income/,,
http://www.cornucopia.org/2015/04/claims-of-gmo-yield-increases-dont-hold-up/,,
http://www.cornucopia.org/2015/05/does-usda-actually-have-a-gmo-free-label/,,
http://www.cornucopia.org/2015/09/growing-doubt-a-scientists-experience-of-gmos/,,
http://www.cornucopia.org/2015/08/congress-is-having-a-messy-food-fight-over-gmo-labeling/,,
http://www.cornucopia.org/2015/06/jackson-countys-gmo-ban-taking-effect-what-happens-next/,,
http://www.cornucopia.org/2015/07/another-too-big-to-fail-system-in-gmos/,,
http://www.cornucopia.org/2015/07/battle-over-gmo-labeling-shifts-to-senate/,,
http://www.cornucopia.org/2015/07/systems-biology-group-international-center-for-integrative-systems-gmo-soy-accumulates-formaldehyde-disrupts-plant-metabolism/,,
http://www.cornucopia.org/2015/07/call-your-representative-today-act-now-on-ge-labeling-to-stop-the-dark-act/,,
http://www.ucsusa.org/our-work/food-agriculture/our-failing-food-system/genetic-engineering-agriculture#.ViuptRArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/failure-to-yield.html#.ViuptBArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/alternatives-to-genetic.html#.ViupuBArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/high-and-dry.html#.ViupuBArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/risks-of-genetic-engineering.html#.ViupuRArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/suppressing-research.html#.ViupvxArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/genetic-engineering/promoting-resistant-pests.html#.ViupwBArJYg,,
http://www.ucsusa.org/food_and_agriculture#.ViupxBArJYg,,
http://www.ucsusa.org/food_and_agriculture/our-failing-food-system/industrial-agriculture/the-rise-of-superweeds.html#.ViupxRArJYg,,
http://www.ucsusa.org/news/press_release/monsantos-droughtgard-corn-0391.html#.ViupyBArJYg,,
http://responsibletechnology.org/10-reasons-to-avoid-gmos/,,
http://responsibletechnology.org/gmo-education/,,
http://responsibletechnology.org/gmo-education/faqs/,,
http://responsibletechnology.org/gmo-education/gmos-in-food/,,
http://responsibletechnology.org/gmo-education/the-ge-process/,,
http://responsibletechnology.org/gmo-education/health-risks/,,
http://responsibletechnology.org/,,
http://responsibletechnology.org/gmo-education/dangers-to-the-environment/,,
http://responsibletechnology.org/buy-non-gmo/,,
http://responsibletechnology.org/gmo-education/autism/,,
http://responsibletechnology.org/gmo-education/65-health-risks-1/,,
http://responsibletechnology.org/gmo-education/gluten-disorders/,,
http://responsibletechnology.org/shop-non-gmo/non-gmo-seed/,,
http://responsibletechnology.org/glutenintroduction/,,
https://www.organicconsumers.org/old_articles/gefood/countrieswithbans.php,,
https://www.organicconsumers.org/old_articles/kelloggs.php,,
https://www.organicconsumers.org/campaigns/millions-against-monsanto,,
https://www.organicconsumers.org/categories/genetic-engineering,,
https://www.organicconsumers.org/news/video-hilary-clinton-endorses-gmos-solution-focused-crop-biotechnology,,
https://www.organicconsumers.org/essays/why-does-dairy-industry-oppose-gmo-labels,,
https://www.organicconsumers.org/essays/gmo-and-%E2%80%98natural%E2%80%99-food-fight-treacherous-terrain,,
https://www.organicconsumers.org/old_articles/ge/allergies111603.php,,
https://www.organicconsumers.org/news/hillary-clinton-just-plain-wrong-gmos,,
http://www.foei.org/press/archive-by-subject/food-sovereignty-press/us-force-feeds-gm-crops-african-nations-says-new-report,,
http://www.foei.org/press/eus-double-standards-on-gmos-in-central-asia,,
http://www.foei.org/press/illegal-gmo-corn-contaminates-imports-to-japan,,
http://www.foei.org/press/archive-by-subject/economic-justice-resisting-neoliberalism-press/public-bite-back-gmo-trade-war,,
http://www.foei.org/press/archive-by-subject/food-sovereignty-press/new-report-more-states-suspend-genetically-modified-crops,,
http://www.foei.org/press/archive-by-subject/food-sovereignty-press/environment-ministers-tighten-rules-traceability-gmos,,
http://rodaleinstitute.org/tag/gmo/,,
http://rodaleinstitute.org/gmo-honey/,,
http://rodaleinstitute.org/ask-the-famer-breaking-free-from-pro-gmo-myths/,,
http://rodaleinstitute.org/who-is-responsible-for-gmo-contamination/,,
http://rodaleinstitute.org/want-to-avoid-gmos-look-for-this-label/,,
http://rodaleinstitute.org/gmo-pushers-and-the-art-of-war/,,
http://newfarm.rodaleinstitute.org/features/0802/strategies.shtml,,
http://rodaleinstitute.org/cracking-the-big-food-brick-wall/,,
http://rodaleinstitute.org/washington-state-push-for-gmo-labeling/,,
http://rodaleinstitute.org/our-work/farming-systems-trial/,,
http://rodaleinstitute.org/chemical-cotton/,,
http://rodaleinstitute.org/gmos-and-sustainable-agriculture/,,
http://rodaleinstitute.org/tag/farming-systems-trial-2/,,
http://www.i-sis.org.uk/list.php,,
http://www.i-sis.org.uk/Global_Status_of_GM_and_nonGMs.php,,
http://www.i-sis.org.uk/Substantial_Non-Equivalence.php,,
http://www.i-sis.org.uk/Changing_from_GMO_to_non-GMO_soy.php,,
http://www.i-sis.org.uk/Scientists_Declare_No_Consensus_on_GMO_Safety.php,,
http://www.i-sis.org.uk/Ban_GMOs_Now.php,,
http://www.i-sis.org.uk/Ending_GMOs_Now.php,,
http://www.i-sis.org.uk/Devastating_Impacts_of_Glyphosate_Argentina.php,,
http://www.i-sis.org.uk/Devastating_Impacts_of_Glyphosate_Argentina.php,,
http://www.i-sis.org.uk/GMO_Labelling_and_Non-GMO_labelling.php,,
http://www.i-sis.org.uk/isp/GMOFree.php,,
http://www.i-sis.org.uk/Syngenta_Charged_for_Covering_Up_Livestock_Deaths_from_GM_Corn.php,,
http://www.i-sis.org.uk/bse.php,,
http://www.i-sis.org.uk/horizontalGeneTransfer.php,,
http://www.i-sis.org.uk/Horizontal_Transfer_of_GM_DNA_Widespread.php,,
http://www.i-sis.org.uk/about.php,,
http://www.i-sis.org.uk/Synonymous_Mutations_Built_Into_GM_Crops.php,,
http://www.march-against-monsanto.com/,,
http://www.march-against-monsanto.com/media-blackout-as-france-and-russia-both-announce-monsanto-gmo-bans/,,
http://www.march-against-monsanto.com/home/,,
http://www.march-against-monsanto.com/food-policy-expert-speaks-safety-of-gmos-for-humans-has-not-been-proven-video/,,
http://www.march-against-monsanto.com/weaddup/,,
http://www.march-against-monsanto.com/the-history-of-gmos-facts-you-may-not-know/,,
http://www.march-against-monsanto.com/breaking-news-poland-becomes-14th-european-nation-to-officially-re-gmos/,,
http://www.march-against-monsanto.com/tag/jane-goodall-gmo/,,
http://www.march-against-monsanto.com/chipotle-snaps-back-at-meritless-non-gmo-lawsuit-claims/,,
http://www.march-against-monsanto.com/worlds-largest-gmo-health-study-factor-gmo-set-to-be-launched-by-russian-organization-international-scientists/,,
http://www.march-against-monsanto.com/op-ed-naturopathic-doctor-connects-the-dots-between-gmos-and-vaccines/,,
http://www.march-against-monsanto.com/sorry-monsanto-lithuania-becomes-latest-european-country-to-ban-all-gmos/,,
http://occupy-monsanto.com/tag/non-gmo-project/,,
http://occupy-monsanto.com/tag/gmo/,,
http://occupy-monsanto.com/tag/genetically-modified-organisms/,,
http://occupy-monsanto.com/tag/trader-gmos/,,
http://occupy-monsanto.com/tag/gmo-corn/,,
http://occupy-monsanto.com/tag/gmo-free/,,
http://occupy-monsanto.com/tag/bernie-sanders/,,
http://occupy-monsanto.com/the-10-biggest-gmo-pr-disasters-of-2012/,,
http://occupy-monsanto.com/tag/gmo-flowers/,,
http://occupy-monsanto.com/tag/gmo-food/,,
http://occupy-monsanto.com/tag/gmo-food/,,
http://occupy-monsanto.com/tag/gmo-foods/,,
http://occupy-monsanto.com/tag/trader-joes/,,
http://occupy-monsanto.com/kenya-bans-importation-of-gmo-foods/,,
http://occupy-monsanto.com/kenya-bans-importation-of-gmo-foods/,,
http://occupy-monsanto.com/genetic-crimes-unit/biohazards/,,
http://occupy-monsanto.com/tag/gmo-free-midwest/,,
http://occupy-monsanto.com/tag/gmos-contaminate-food/,,
http://www.greenpeace.org/usa/sustainable-agriculture/issues/gmos/,,
http://www.greenpeace.org/international/en/campaigns/agriculture/problem/genetic-engineering/,,
http://www.greenpeace.org/australia/en/what-we-do/Food/,,
http://www.greenpeace.org/canada/en/campaigns/More/,,
http://www.greenpeace.org/international/en/getinvolved/gmo-potato/,,
http://www.greenpeace.org/eu-unit/en/Publications/2015/Juncker-breaks-promise-to-make-EU-GMO-decisions-more-democratic/,,
http://www.greenpeace.org/international/en/news/Blogs/makingwaves/eat-it-up-monsanto/blog/39002/,,
http://www.greenpeace.org/international/en/press/releases/gmo-contamination-in-kuwait-re/,,
http://www.greenpeace.org/seasia/ph/What-we-do/Genetic-Engineering/gmo-no-thanks/,,
http://www.greenpeace.org/eu-unit/en/Publications/2015/Letter-to-Commission-president-Juncker-on-GMO-review/,,
http://www.greenpeace.org/usa/watch-bill-nye-science-guy-explains-gmos/,,
http://www.greenpeace.org/international/en/news/features/gmo-q-and-a/,,
http://www.greenpeace.org/seasia/ph/press/releases/Philippine-white-corn-contaminated-with-GMOs-Greenpeace-demands-investigation/,,
http://www.greenpeace.org/usa/colorado-gmo-labeling/,,
http://www.greenpeace.org/eu-unit/en/News/2014/Member-states-agree-on-right-to-ban-GMO-cultivation-at-national-level/,,
http://articles.mercola.com/sites/articles/archive/2013/08/06/genetic-modification.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/10/06/dr-huber-gmo-foods.aspx,,
http://articles.mercola.com/sites/articles/archive/2014/10/11/gmo-food-labeling.aspx,,
http://articles.mercola.com/sites/articles/archive/2015/04/21/boycott-gmos-roundup.aspx,,
http://articles.mercola.com/sites/articles/archive/2015/04/19/gmo-awareness-campaign-continues.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/04/30/monsanto-gmo-corn.aspx,,
http://articles.mercola.com/sites/articles/archive/2013/09/01/gmo-eradication.aspx,,
http://articles.mercola.com/sites/articles/archive/2011/04/27/19-studies-link-gmo-foods-to-organ-disruption.aspx,,
http://articles.mercola.com/sites/articles/archive/2011/09/26/why-are-toxin-proteins--genetically-engineered-into-your-food.aspx,,
http://www.davidsuzuki.org/what-you-can-do/queen-of-green/faqs/food/understanding-gmo/,,